Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/files/view/1000KB?id=0,50,0,9,11.453525240049203,5.666609999934735,58.09933600039585,16.0,3.5381914686906333,0.0,9,10,12,12,20,31,58,58,58,58,58
GET,/files/view/1000KB?id=1,50,0,6,8.210033040013514,4.652416999761044,39.862091000031796,16.0,3.5381914686906333,0.0,6,6,7,7,18,20,40,40,40,40,40
GET,/files/view/1000KB?id=2,50,0,5,7.623855160018138,4.268803000286425,30.935814999793365,16.0,3.5381914686906333,0.0,5,6,7,8,19,27,31,31,31,31,31
GET,/files/view/1000KB?id=3,50,0,5,8.895341659990663,4.136309000386973,44.23207299987553,16.0,3.5381914686906333,0.0,5,7,8,10,21,25,44,44,44,44,44
GET,/files/view/1000KB?id=4,50,0,6,10.735458160061171,4.2725350003820495,39.098908999676496,16.0,3.5381914686906333,0.0,6,11,16,18,23,28,39,39,39,39,39
GET,/files/view/1000KB?id=5,50,0,7,11.75987360000363,4.278922999674251,39.78374700000131,16.0,3.5381914686906333,0.0,7,13,16,18,28,35,40,40,40,40,40
GET,/files/view/1000KB?id=6,50,0,6,10.091367459972389,4.32692300000781,48.65680000011707,16.0,3.5381914686906333,0.0,6,7,10,18,23,25,49,49,49,49,49
GET,/files/view/1000KB?id=7,50,0,6,8.260001740018197,4.4266539998716325,25.496325999938563,16.0,3.5381914686906333,0.0,6,7,8,10,20,24,25,25,25,25,25
GET,/files/view/1000KB?id=8,50,0,6,8.431300720012587,4.400314000122307,20.597256000201014,16.0,3.5381914686906333,0.0,6,8,9,12,18,20,21,21,21,21,21
GET,/files/view/1000KB?id=9,50,0,6,8.663501120036017,4.169285999978456,23.902903999896807,16.0,3.5381914686906333,0.0,6,9,11,15,18,20,24,24,24,24,24
,Aggregated,500,0,6,9.41242579001755,4.136309000386973,58.09933600039585,16.0,35.381914686906335,0.0,6,8,10,13,20,25,32,40,58,58,58
